model_fold_0_0,,,,forecast_fold_0_0,,,,,,model_fold_1_0,,,,forecast_fold_1_0,,,,,,model_fold_2_0,,,,forecast_fold_2_0,,,,,,model_fold_3_0,,,,forecast_fold_3_0,,,,,,model_fold_4_0,,,,forecast_fold_4_0,,,,,,model_fold_5_0,,,,forecast_fold_5_0,,,,,,model_fold_6_0,,,,forecast_fold_6_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.84267751,,,,,,,,,,29.83955441,,,,,,,,,,29.84199531,,,,,,,,,,29.82131188,,,,,,,,,,29.80601227,,,,,,,,,,29.81836545,,,,,,,,,,29.8180679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.48648461,,,,,,,,,,27.47070494,,,,,,,,,,27.50430521,,,,,,,,,,27.51435479,,,,,,,,,,27.53813958,,,,,,,,,,27.51808892,,,,,,,,,,27.52770276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.92174673,,,,,,,,,,27.93370653,,,,,,,,,,27.89600395,,,,,,,,,,27.89292252,,,,,,,,,,27.87588861,,,,,,,,,,27.89318429,,,,,,,,,,27.87387319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.23840149,,,,,,,,,,27.22522917,,,,,,,,,,27.22962623,,,,,,,,,,27.22337276,,,,,,,,,,27.23145878,,,,,,,,,,27.23243326,,,,,,,,,,27.24615116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.02172683,,,,,,,,,,28.00950217,,,,,,,,,,28.04294449,,,,,,,,,,28.04537627,,,,,,,,,,28.05833048,,,,,,,,,,28.04555337,,,,,,,,,,28.05446851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.48253027,,,,,,,,,,30.49043673,,,,,,,,,,30.44556881,,,,,,,,,,30.4559108,,,,,,,,,,30.45688861,,,,,,,,,,30.46282915,,,,,,,,,,30.44485187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.62918122,,,,,,,,,,31.63510805,,,,,,,,,,31.61447709,,,,,,,,,,31.60739401,,,,,,,,,,31.59453365,,,,,,,,,,31.61382219,,,,,,,,,,31.6293589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.84707008,,,,,,,,,,30.84382522,,,,,,,,,,30.86966113,,,,,,,,,,30.87635942,,,,,,,,,,30.88805401,,,,,,,,,,30.87650148,,,,,,,,,,30.89917345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.10906768,,,,,,,,,,29.12514641,,,,,,,,,,29.12605994,,,,,,,,,,29.12904837,,,,,,,,,,29.11662158,,,,,,,,,,29.11639301,,,,,,,,,,29.10813844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.41424348,,,,,,,,,,26.43104172,,,,,,,,,,26.40610502,,,,,,,,,,26.41116715,,,,,,,,,,26.40171838,,,,,,,,,,26.40634935,,,,,,,,,,26.39823142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.13373372,,,,,,,,,,26.15355373,,,,,,,,,,26.13094989,,,,,,,,,,26.14166209,,,,,,,,,,26.13467758,,,,,,,,,,26.13974729,,,,,,,,,,26.14832215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.43437432,,,,,,,,,,23.4469396,,,,,,,,,,23.46179354,,,,,,,,,,23.46452793,,,,,,,,,,23.46031472,,,,,,,,,,23.45211473,,,,,,,,,,23.46128197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.35326122,,,,,,,,,,21.37497297,,,,,,,,,,21.38239093,,,,,,,,,,21.39570429,,,,,,,,,,21.38992101,,,,,,,,,,21.37817514,,,,,,,,,,21.37087377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.30052453,,,,,,,,,,19.32100361,,,,,,,,,,19.3070664,,,,,,,,,,19.30901612,,,,,,,,,,19.29564712,,,,,,,,,,19.29330723,,,,,,,,,,19.27429017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.66728212,,,,,,,,,,18.67750007,,,,,,,,,,18.68825539,,,,,,,,,,18.69325493,,,,,,,,,,18.69081769,,,,,,,,,,18.68191804,,,,,,,,,,18.67922757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.05022969,,,,,,,,,,19.05990966,,,,,,,,,,19.06335337,,,,,,,,,,19.06530078,,,,,,,,,,19.06015195,,,,,,,,,,19.05373546,,,,,,,,,,19.04136202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.90837429,,,,,,,,,,21.92256363,,,,,,,,,,21.91413489,,,,,,,,,,21.91346135,,,,,,,,,,21.89855885,,,,,,,,,,21.90497637,,,,,,,,,,21.89685817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.41565333,,,,,,,,,,25.43547,,,,,,,,,,25.40992604,,,,,,,,,,25.41131987,,,,,,,,,,25.39319858,,,,,,,,,,25.40832145,,,,,,,,,,25.41060575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.58157935,,,,,,,,,,30.61306361,,,,,,,,,,30.58366622,,,,,,,,,,30.58929312,,,,,,,,,,30.56441244,,,,,,,,,,30.58475599,,,,,,,,,,30.60212821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.54569128,,,,,,,,,,33.55993278,,,,,,,,,,33.55483944,,,,,,,,,,33.57718982,,,,,,,,,,33.59422846,,,,,,,,,,33.57288688,,,,,,,,,,33.58772551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.75348839,,,,,,,,,,36.77435808,,,,,,,,,,36.80112102,,,,,,,,,,36.81944868,,,,,,,,,,36.8242228,,,,,,,,,,36.79536295,,,,,,,,,,36.79106604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.39196846,,,,,,,,,,34.40551242,,,,,,,,,,34.43597213,,,,,,,,,,34.43492648,,,,,,,,,,34.42793127,,,,,,,,,,34.40330595,,,,,,,,,,34.369816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.58747246,,,,,,,,,,31.59555561,,,,,,,,,,31.61898521,,,,,,,,,,31.61041096,,,,,,,,,,31.59332134,,,,,,,,,,31.58692875,,,,,,,,,,31.55355638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.86877076,,,,,,,,,,29.86822281,,,,,,,,,,29.84588738,,,,,,,,,,29.83931435,,,,,,,,,,29.83161684,,,,,,,,,,29.83945042,,,,,,,,,,29.81282676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.99872001,,,,,,,,,,28.98848306,,,,,,,,,,28.97005049,,,,,,,,,,28.96763923,,,,,,,,,,28.97259054,,,,,,,,,,28.98275436,,,,,,,,,,28.98892159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.63539722,,,,,,,,,,27.62601479,,,,,,,,,,27.63331482,,,,,,,,,,27.62724091,,,,,,,,,,27.62857666,,,,,,,,,,27.63612088,,,,,,,,,,27.65423969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.51594643,,,,,,,,,,26.50818616,,,,,,,,,,26.50915993,,,,,,,,,,26.51493592,,,,,,,,,,26.52761191,,,,,,,,,,26.52234009,,,,,,,,,,26.5288517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.65644164,,,,,,,,,,26.65449241,,,,,,,,,,26.65079503,,,,,,,,,,26.65086923,,,,,,,,,,26.65284163,,,,,,,,,,26.65330966,,,,,,,,,,26.65321403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.16195419,,,,,,,,,,28.16347466,,,,,,,,,,28.16811264,,,,,,,,,,28.16332753,,,,,,,,,,28.15611047,,,,,,,,,,28.1619142,,,,,,,,,,28.16592153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.74024512,,,,,,,,,,30.7498834,,,,,,,,,,30.73114412,,,,,,,,,,30.73463598,,,,,,,,,,30.72736191,,,,,,,,,,30.73657869,,,,,,,,,,30.73885577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.82996428,,,,,,,,,,32.83613906,,,,,,,,,,32.82164451,,,,,,,,,,32.82634884,,,,,,,,,,32.82697549,,,,,,,,,,32.82933682,,,,,,,,,,32.83821101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.20011782,,,,,,,,,,34.21615429,,,,,,,,,,34.20141466,,,,,,,,,,34.21779872,,,,,,,,,,34.21996204,,,,,,,,,,34.21717828,,,,,,,,,,34.22781026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.58702842,,,,,,,,,,32.6161445,,,,,,,,,,32.58903877,,,,,,,,,,32.59989747,,,,,,,,,,32.58605499,,,,,,,,,,32.59120872,,,,,,,,,,32.59500547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.42474976,,,,,,,,,,29.4565218,,,,,,,,,,29.44794459,,,,,,,,,,29.46216914,,,,,,,,,,29.45019861,,,,,,,,,,29.44741956,,,,,,,,,,29.4578554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.61337012,,,,,,,,,,26.64050587,,,,,,,,,,26.64946125,,,,,,,,,,26.66446669,,,,,,,,,,26.66086235,,,,,,,,,,26.64161775,,,,,,,,,,26.63849877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.76891897,,,,,,,,,,23.80656898,,,,,,,,,,23.79865104,,,,,,,,,,23.81617576,,,,,,,,,,23.80198012,,,,,,,,,,23.7899767,,,,,,,,,,23.7724776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.69421324,,,,,,,,,,20.72318678,,,,,,,,,,20.72197122,,,,,,,,,,20.72348406,,,,,,,,,,20.70368614,,,,,,,,,,20.69746542,,,,,,,,,,20.68003617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.44482758,,,,,,,,,,19.47005117,,,,,,,,,,19.46572199,,,,,,,,,,19.48325025,,,,,,,,,,19.47958187,,,,,,,,,,19.46630042,,,,,,,,,,19.45538798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.28928172,,,,,,,,,,19.3162561,,,,,,,,,,19.29946159,,,,,,,,,,19.30328292,,,,,,,,,,19.28564228,,,,,,,,,,19.28573905,,,,,,,,,,19.27094883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.98058702,,,,,,,,,,20.00506984,,,,,,,,,,19.99508959,,,,,,,,,,20.00870709,,,,,,,,,,20.00148681,,,,,,,,,,19.99678322,,,,,,,,,,19.9964368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.67997708,,,,,,,,,,23.71266974,,,,,,,,,,23.69288778,,,,,,,,,,23.70161972,,,,,,,,,,23.68233364,,,,,,,,,,23.68587937,,,,,,,,,,23.68277162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.52132753,,,,,,,,,,29.55576123,,,,,,,,,,29.54511148,,,,,,,,,,29.55629584,,,,,,,,,,29.53820798,,,,,,,,,,29.53845867,,,,,,,,,,29.54228214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.68795398,,,,,,,,,,37.72857577,,,,,,,,,,37.6972304,,,,,,,,,,37.72288203,,,,,,,,,,37.71489354,,,,,,,,,,37.70740205,,,,,,,,,,37.70509504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.94843168,,,,,,,,,,37.99334852,,,,,,,,,,37.97194999,,,,,,,,,,37.99131993,,,,,,,,,,37.97542525,,,,,,,,,,37.96861345,,,,,,,,,,37.96875073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.07448601,,,,,,,,,,35.11244353,,,,,,,,,,35.11119297,,,,,,,,,,35.13970125,,,,,,,,,,35.14165055,,,,,,,,,,35.11368617,,,,,,,,,,35.1092342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.40143587,,,,,,,,,,30.42095806,,,,,,,,,,30.4833847,,,,,,,,,,30.48293962,,,,,,,,,,30.47475406,,,,,,,,,,30.43757821,,,,,,,,,,30.41425611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.34910448,,,,,,,,,,28.36992257,,,,,,,,,,28.39677252,,,,,,,,,,28.40416739,,,,,,,,,,28.39332698,,,,,,,,,,28.36761042,,,,,,,,,,28.31638698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.24758344,,,,,,,,,,28.26561538,,,,,,,,,,28.23936012,,,,,,,,,,28.21762505,,,,,,,,,,28.1776464,,,,,,,,,,28.1995306,,,,,,,,,,28.15493054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.24228626,,,,,,,,,,28.23893439,,,,,,,,,,28.21839614,,,,,,,,,,28.22033817,,,,,,,,,,28.22273106,,,,,,,,,,28.23297799,,,,,,,,,,28.24018213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.67346298,,,,,,,,,,27.67618578,,,,,,,,,,27.65077999,,,,,,,,,,27.65612618,,,,,,,,,,27.65819639,,,,,,,,,,27.66824401,,,,,,,,,,27.68393253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.70815787,,,,,,,,,,25.70150098,,,,,,,,,,25.73100625,,,,,,,,,,25.72892469,,,,,,,,,,25.73643204,,,,,,,,,,25.72697904,,,,,,,,,,25.74583584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.30431584,,,,,,,,,,26.31003286,,,,,,,,,,26.321078,,,,,,,,,,26.33178924,,,,,,,,,,26.33683104,,,,,,,,,,26.3237539,,,,,,,,,,26.31563521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.42230455,,,,,,,,,,27.4343377,,,,,,,,,,27.42204538,,,,,,,,,,27.41043424,,,,,,,,,,27.38756564,,,,,,,,,,27.400431,,,,,,,,,,27.38426391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.08936933,,,,,,,,,,30.09479154,,,,,,,,,,30.08032046,,,,,,,,,,30.08852515,,,,,,,,,,30.09043223,,,,,,,,,,30.09321027,,,,,,,,,,30.0992531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.24194101,,,,,,,,,,34.26419302,,,,,,,,,,34.2267917,,,,,,,,,,34.23322523,,,,,,,,,,34.21797626,,,,,,,,,,34.23489532,,,,,,,,,,34.24350184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.25690113,,,,,,,,,,35.27452078,,,,,,,,,,35.27275721,,,,,,,,,,35.27894319,,,,,,,,,,35.27205104,,,,,,,,,,35.27337935,,,,,,,,,,35.29492301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.59503223,,,,,,,,,,32.61690725,,,,,,,,,,32.63159731,,,,,,,,,,32.64676897,,,,,,,,,,32.64520627,,,,,,,,,,32.62934028,,,,,,,,,,32.63450657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.85280371,,,,,,,,,,27.87456937,,,,,,,,,,27.88608661,,,,,,,,,,27.89047593,,,,,,,,,,27.87967131,,,,,,,,,,27.86515957,,,,,,,,,,27.84614423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.9901699,,,,,,,,,,26.01434732,,,,,,,,,,26.01055031,,,,,,,,,,26.01675103,,,,,,,,,,26.00140799,,,,,,,,,,25.99720396,,,,,,,,,,25.97793454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.97259472,,,,,,,,,,22.99092378,,,,,,,,,,22.97177803,,,,,,,,,,22.97417399,,,,,,,,,,22.96178681,,,,,,,,,,22.96407193,,,,,,,,,,22.95111732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.36368439,,,,,,,,,,20.37650486,,,,,,,,,,20.37539537,,,,,,,,,,20.38206281,,,,,,,,,,20.3781785,,,,,,,,,,20.37520652,,,,,,,,,,20.37875884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.62556914,,,,,,,,,,19.64773094,,,,,,,,,,19.62767572,,,,,,,,,,19.63891365,,,,,,,,,,19.63067528,,,,,,,,,,19.63145969,,,,,,,,,,19.62912438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.58636071,,,,,,,,,,18.59393948,,,,,,,,,,18.62375165,,,,,,,,,,18.61582302,,,,,,,,,,18.60559601,,,,,,,,,,18.59814547,,,,,,,,,,18.60049556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.36956151,,,,,,,,,,19.38352187,,,,,,,,,,19.39506014,,,,,,,,,,19.40725098,,,,,,,,,,19.405901,,,,,,,,,,19.39254676,,,,,,,,,,19.37921818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.93213906,,,,,,,,,,21.94957453,,,,,,,,,,21.93197525,,,,,,,,,,21.91936902,,,,,,,,,,21.89134441,,,,,,,,,,21.90569955,,,,,,,,,,21.88477875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.51970391,,,,,,,,,,29.53513716,,,,,,,,,,29.51026556,,,,,,,,,,29.52266264,,,,,,,,,,29.51850256,,,,,,,,,,29.52606165,,,,,,,,,,29.53464732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.07721645,,,,,,,,,,39.09842143,,,,,,,,,,39.07583517,,,,,,,,,,39.07720265,,,,,,,,,,39.0609491,,,,,,,,,,39.07329166,,,,,,,,,,39.08478712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.70579009,,,,,,,,,,37.72796331,,,,,,,,,,37.72004149,,,,,,,,,,37.7431322,,,,,,,,,,37.74843248,,,,,,,,,,37.73752851,,,,,,,,,,37.75348939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10035855,,,,,,,,,,32.1103998,,,,,,,,,,32.13739235,,,,,,,,,,32.14520959,,,,,,,,,,32.15310428,,,,,,,,,,32.1241295,,,,,,,,,,32.11692054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.59923042,,,,,,,,,,29.62020823,,,,,,,,,,29.62536335,,,,,,,,,,29.64664675,,,,,,,,,,29.64998671,,,,,,,,,,29.62629601,,,,,,,,,,29.6011925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.84888353,,,,,,,,,,28.88211847,,,,,,,,,,28.8325214,,,,,,,,,,28.83125749,,,,,,,,,,28.80007172,,,,,,,,,,28.81749353,,,,,,,,,,28.79002534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.27331635,,,,,,,,,,28.2801951,,,,,,,,,,28.29318895,,,,,,,,,,28.29485002,,,,,,,,,,28.29318116,,,,,,,,,,28.28897879,,,,,,,,,,28.30484768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.37109249,,,,,,,,,,28.37819175,,,,,,,,,,28.41441426,,,,,,,,,,28.41703069,,,,,,,,,,28.415246,,,,,,,,,,28.39894147,,,,,,,,,,28.39633402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.49267536,,,,,,,,,,27.51087602,,,,,,,,,,27.48710369,,,,,,,,,,27.49572317,,,,,,,,,,27.48743956,,,,,,,,,,27.48528344,,,,,,,,,,27.45853014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.35467245,,,,,,,,,,26.36298539,,,,,,,,,,26.35279426,,,,,,,,,,26.34562145,,,,,,,,,,26.33228783,,,,,,,,,,26.34087965,,,,,,,,,,26.33759291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.41292777,,,,,,,,,,26.41141998,,,,,,,,,,26.42630129,,,,,,,,,,26.43362546,,,,,,,,,,26.44343465,,,,,,,,,,26.43238225,,,,,,,,,,26.43992598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.43318494,,,,,,,,,,27.44472178,,,,,,,,,,27.4368556,,,,,,,,,,27.43666896,,,,,,,,,,27.42520313,,,,,,,,,,27.42931082,,,,,,,,,,27.42038356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.64138181,,,,,,,,,,29.64514878,,,,,,,,,,29.66012347,,,,,,,,,,29.64859474,,,,,,,,,,29.63407313,,,,,,,,,,29.63964061,,,,,,,,,,29.64048859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
