Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,diurnal_dma_a,diurnal_dma_b,diurnal_dma_c,diurnal_dma_d,diurnal_dma_e,diurnal_dma_f,diurnal_dma_g,diurnal_dma_h,diurnal_dma_i,diurnal_dma_j,AIR_TEMP,AIR_HUMIDITY
2021-09-06 01:00:00,7.2,9.07,3.61,22.64,59.51,5.61,18.694488587258633,11.72,16.89,20.3,5.9240512948407735,7.639204925455503,2.9830010433540473,24.600060133381316,55.883146672579244,6.531754515813842,17.440707505044287,12.750588750086223,16.70303920835411,21.187564996558688,22.3,52.0
2021-09-06 02:00:00,7.38,9.46,3.68,22.91,55.4,5.1,16.463979017169407,10.59,16.76,20.28,5.775032107226182,7.620063445079269,2.9180597014925374,24.530736435447135,53.67567564453609,6.358566776432591,16.20577708201182,11.891775889742751,16.60462358434875,20.988304459968415,22.1,51.0
2021-09-06 03:00:00,8.1,9.11,3.41,22.97,54.65,4.7,16.71643555021889,10.42,18.24,21.53,6.318230288324751,7.60371569569335,2.8169399405646156,23.72386465858778,53.35610608707916,6.311019552526183,16.000431606634603,11.592679970046628,16.896773274814667,21.415538125106462,22.3,50.0
2021-09-06 04:00:00,7.11,9.07,3.94,25.15,54.91,4.97,16.94831369833934,12.0,16.95,20.96,6.077377509217721,7.693318637788742,2.852537313432836,23.615556944408517,53.723027045669795,6.217112424274251,16.674118311969437,11.598083047413418,16.33368577636734,20.83172803199499,22.1,49.0
2021-09-06 05:00:00,8.5,9.57,4.46,24.42,59.04,4.62,18.550122634863303,11.25,17.89,22.3,6.5398848334377435,8.07909402272934,3.402089552238806,26.14221060839151,57.24193223783576,6.5639381434999615,18.339605908815887,12.770747417120306,16.840370530863034,21.548573805125727,22.5,47.0
2021-09-06 06:00:00,12.03,11.3,5.46,32.83,73.83,7.67,23.54120926114912,16.42,17.63,24.27,8.220757646379486,9.391642832016817,4.751194029850746,32.971574308405174,72.79595805345059,7.830937501122448,23.733542171408562,17.075508224322533,18.188269248828462,25.394795743394212,21.3,51.0
2021-09-06 07:00:00,12.84,13.54,7.18,41.17,101.1,6.91,32.26929948825942,24.61,20.4,29.77,10.245794626461661,10.781597434209178,5.857941831189693,40.909417068068265,96.88736718418666,9.801166930768753,31.803165436192387,25.044243499884526,20.885332490847137,30.23566495340564,21.0,48.0
2021-09-06 08:00:00,14.37,13.59,8.14,40.64,103.5,9.57,35.4145607927456,28.73,21.85,31.83,10.679832345089864,10.926157215666198,5.851653383433214,40.725135485347224,98.71241248455573,9.470728953001021,32.564884536151006,27.93086303600528,23.042375952403276,32.90231353207614,21.5,52.0
2021-09-06 09:00:00,13.23,12.96,7.23,44.12,97.96,7.44,30.81000908598783,28.12,21.78,33.11,10.729861949037874,10.601744439959953,5.517443699621777,40.43697466349797,95.13721372138349,8.916859871922815,31.01291330046202,28.00102195719887,23.193522206265865,32.708768375998396,22.8,49.0
2021-09-06 10:00:00,14.24,13.16,6.17,44.77,90.77,7.47,28.12294022015863,25.45,21.76,31.6,10.808223567119391,10.168192371499744,5.111116084125316,38.21051205635167,90.31302997575835,8.513315642981365,28.66776448551339,27.28905174864788,23.09866087864843,32.27462760251895,23.9,49.0
2021-09-06 11:00:00,12.94,13.11,6.05,37.09,85.5,8.22,26.791422590838504,24.21,22.31,31.74,10.529239855495183,9.903010213125746,4.919583250618485,36.876317574948054,86.5287193944461,8.44302088209677,27.038962696758155,25.86591387222644,22.95364242614535,31.438472455400255,25.1,46.0
2021-09-06 12:00:00,10.95,11.13,5.95,29.58,84.38,6.75,27.219448131823224,25.26,22.96,30.88,10.460468545546878,9.787301191073587,4.784424448066555,36.56631505587184,86.41318860270391,8.289093661515498,26.58268463871465,25.79555795299103,22.14936250896629,30.49724725749312,26.2,38.0
2021-09-06 13:00:00,10.991171813043442,10.75,5.24,35.976533461687865,85.63,5.17,26.25142228734637,25.96,21.54,30.842622844880754,10.566477527443844,9.820173157698713,4.638797985054142,36.95113322769513,86.03585107757958,8.591266118742942,26.806258590373776,25.865250495311468,23.069610333363688,31.307202668847562,26.7,38.0
2021-09-06 14:00:00,11.141388593977037,10.88177667202429,5.32,35.8520482888221,82.11807869660522,6.827325619326494,24.996395999684022,23.10770277397836,21.28,30.415895260141717,10.5071042769299,9.56409909430983,4.386517622212963,35.261626616218216,82.36585353523654,8.296325593123663,25.418288561468565,24.471096459704217,23.477260112277364,31.079126464976877,27.4,32.0
2021-09-06 15:00:00,10.77453121124083,10.920840606218487,5.18,34.578271510454904,79.50011324993773,6.60222750773091,24.837305257256574,22.11616443596722,22.28,30.38608281428927,10.112355459846594,9.571777690177202,4.35797762946653,33.81587099501565,79.10040251181303,8.255908284728134,24.225355796321892,22.88066408025822,22.951066297025612,30.19778966501507,27.8,32.0
2021-09-06 16:00:00,11.42,11.46,5.96,32.72,83.46,6.8223557071382555,24.271125769422735,24.1,21.5,30.66,9.345880383894919,9.656268656716419,4.356423554446763,33.830533120546,78.18611940298509,7.9833707470249635,23.959556949836333,22.659451599251543,22.21975308448669,29.628307138745694,27.8,30.0
2021-09-06 17:00:00,10.471678945259358,13.03,6.72,36.48,81.79,6.32,25.0938272878347,22.93,22.13,31.16,8.945736238017384,9.921044776119404,4.672652251550564,34.807482113909685,79.53746268656717,8.450661500449666,24.78119577938245,22.61444005006656,21.002537313432835,28.707092591152865,27.5,33.0
2021-09-06 18:00:00,11.17,15.52,7.5,39.93,85.23,6.65,28.385826030459352,22.44,19.83,28.59,9.05403236283225,10.532869916696018,5.175139282084105,37.27186022888882,84.05777768793739,8.700677006846364,26.944501883674164,23.053831392692196,20.131566569652115,28.050970347356078,27.6,31.0
2021-09-06 19:00:00,12.86,16.12,8.98,43.1,92.86,8.17,30.956296764537285,22.98,19.05,28.13,9.595162886258022,11.476910331896212,5.750704941274906,40.66599233129076,89.55188293754712,9.152759669979169,29.6115065688569,23.78119092851506,20.15241660070881,28.35845649967925,27.6,29.0
2021-09-06 20:00:00,12.53,13.42,7.45,40.99,92.24,8.19,30.38978107456251,22.87,19.92,28.86,9.765382905010258,11.262257603962352,5.862239867096254,41.26041324158742,91.63757349032632,8.952414495627078,30.586294716166947,23.808034411596108,19.492559446890443,27.657584059298582,26.2,35.0
2021-09-06 21:00:00,10.18,11.6,6.05,34.04,84.64,8.25,26.51879572306776,20.84,17.88,25.27,8.553447936710658,10.250729009726731,5.168267487032049,35.88218514895062,84.63553098523597,8.493178195962304,27.870232016415656,21.622394350082267,18.816592425052654,25.93821946877329,24.3,41.0
2021-09-06 22:00:00,10.35,10.59,5.38,28.23,77.2,3.97,24.55074422990391,17.92,19.31,26.75,7.342433059831768,9.058078124500577,4.117167379985261,30.777702954147877,75.1631874855878,7.4635737811356,24.25040796257624,18.855532755168216,18.709664703791773,24.864048227033397,23.8,39.0
2021-09-06 23:00:00,9.98,10.14,4.95,24.55,69.82,3.97,23.215046057285296,16.27,20.11,27.36,6.7408100864801455,8.383690154313879,3.772259709342729,28.43550133038145,68.71769997966067,7.099409326165944,22.27036262879103,17.017690206954533,18.48108092053479,23.55890340359414,23.1,43.0
2021-09-07 00:00:00,9.27,10.02,3.93,25.24,61.6,5.44,19.649227083272326,13.67,19.0,23.89,6.199132435718586,7.975636214782254,3.190809227180924,25.253929223152266,60.16898908537619,6.667374029852973,19.178353307857382,14.278430377637624,17.577841931088706,22.01230078896031,22.8,44.0
2021-09-07 01:00:00,8.94,9.21,4.02,23.14,57.4,4.8,17.05968444300196,11.44,18.97,23.44,5.94919938215802,7.5781893981554935,2.926463980069852,23.869851717736907,55.28262095665172,6.422765484716282,17.08646899215223,12.518173071031596,17.303075026522215,21.22307626498832,22.2,46.0
2021-09-07 02:00:00,14.672480532190209,9.2,3.9,25.97,55.39,4.15,15.276542140954861,10.52,18.66,22.21,16.16930327826805,7.6006130927467135,2.8295604206899196,23.745074238636228,53.207947413642394,6.194231893938979,15.844950514445294,11.574968094691059,17.379339417613917,21.22588967210811,21.6,45.0
2021-09-07 03:00:00,8.909219629152016,9.08,3.82,22.91,54.49,4.34,15.476977643487464,10.47,20.56,23.99,6.691210695070418,7.646464660590996,2.716046859318189,23.585068736412577,52.804651064636474,6.187155750394541,15.644712533562464,11.371204357244894,17.828464576237867,21.824860167396757,21.6,46.0
2021-09-07 04:00:00,8.358377681447626,9.33,4.1,21.22,54.43,4.06,16.659633049409422,11.91,18.09,22.76,6.1012662838025875,7.724777816541634,2.777592155375482,23.860421131164877,53.625265265910954,6.292244329503022,16.23737589055577,11.533580300485653,17.478523329670505,21.55917219529552,21.1,47.0
2021-09-07 05:00:00,9.000180530616312,9.42,5.15,24.47,59.33,5.01,19.022844127308147,12.08,17.73,22.42,6.450801005871998,8.018554936881714,3.356071171738476,26.253494690659345,57.40401538428605,6.437115589661865,18.04352230433164,12.840512143573198,17.577087038567452,22.20061915035531,21.2,50.0
2021-09-07 06:00:00,10.41507890078614,12.01,5.84,31.25,74.58,6.82,23.27907115695458,15.84,18.06,25.28,8.08987323011087,9.356692997960256,4.779221484350744,33.01912570047576,73.28153755876713,7.768039447430162,23.712248671513507,17.16760777043134,18.820878411019407,25.93132145871065,20.5,49.0
2021-09-07 07:00:00,11.888403479448307,13.4,8.08,40.76,99.53,6.74,32.73663788762384,24.7,20.85,30.96,10.371290838809335,10.851920472791285,6.012755034128582,41.737506132658005,99.11640578970776,10.00167681465882,32.85046861599914,25.691259920043105,20.799114920483323,30.162018802194993,20.7,49.0
2021-09-07 08:00:00,12.390823890953676,14.11,8.53,42.64,104.8,8.93,35.52501729413456,28.64,21.56,32.09,10.947448508589027,10.950230818606864,5.75336884908643,41.41559470953995,100.0004858318164,9.330692382263871,33.11589704639257,28.700115030068268,22.699358444915674,32.44260959831723,21.4,48.0
2021-09-07 09:00:00,12.199198142345775,12.94,7.16,40.31,97.68,7.44,30.585967205599253,27.07,21.67,31.55,10.891436351287648,10.517698714547524,5.292489828956986,39.18166524681946,94.36715778541715,9.069039779962871,30.068737620232977,28.505073560810164,23.190132297241714,33.04549844604229,22.6,49.0
2021-09-07 10:00:00,13.86,12.15,6.17,38.68,90.46,6.77,26.69,26.25,25.01,33.9,10.750097500970822,9.987094984804585,4.833972202614556,36.996676567348146,88.17706989348999,9.048611921023927,27.646516511592324,27.507699794015046,23.671687633963224,32.85544909603551,24.3,43.0
2021-09-07 11:00:00,12.62,11.9,5.98,40.71,83.4,5.67,27.67,24.27,23.26,34.37,10.48825671882596,9.629822766890861,4.612050194110057,35.191859024875946,84.46285617751897,8.938037432523371,26.070773692773116,25.9727088142391,23.551832868887686,32.40668417063404,25.7,36.0
2021-09-07 12:00:00,12.17,12.16,5.63,36.11,85.07,7.41,26.68,24.49,22.12,32.23,10.370059828405168,9.63573201796878,4.494227446059246,35.218985009439294,85.01978202606986,8.796599918963674,25.780843254820127,26.014675160180285,22.43746291953369,31.118525709069225,26.9,33.0
2021-09-07 13:00:00,12.0,12.08,5.76,37.08,84.95,6.82,26.05,25.7,21.92,31.12,10.446714398813286,9.733913812717752,4.523875046648471,36.21646276299123,85.42681718065693,9.422812347418501,26.54375674045062,26.211674289303943,23.61609770449407,31.556686309598366,27.0,30.0
2021-09-07 14:00:00,12.71,11.99,5.54,36.96,83.15,6.1,24.46,23.48,21.14,30.4,10.54972026908436,9.546981335113381,4.2735132154262985,35.009990593332866,82.0615151158914,8.954945576376968,25.151895014025207,24.571223444545854,23.931996642987027,31.681750843611656,27.1,31.0
2021-09-07 15:00:00,12.35,11.42,5.51,35.09,78.83,5.12,23.8,22.52,23.98,31.45,10.146116918961042,9.495908865077281,4.201441814985305,34.01494542523693,79.12756437634549,8.804387840187568,24.088944682439816,23.22024830405156,23.350562910978134,30.851980495002557,27.7,30.0
2021-09-07 16:00:00,11.87,11.7,5.68,35.27,82.13,6.06,23.31,22.09,24.44,32.69,9.369422369666093,9.587750967659519,4.271274860796277,34.08188902365316,78.46328238494293,8.488678685740219,23.978018273400437,23.050757153873164,22.740247145320318,30.786560934936876,27.7,32.0
2021-09-07 17:00:00,10.77,13.09,6.2,35.1,82.96,7.21,24.94,21.67,21.54,31.18,9.060268368835054,9.894470211196294,4.663674327551267,34.900609356646534,79.73769905295148,8.95738491401081,24.855909125423395,23.18512318700125,21.42231050472017,29.53235217148404,26.9,38.0
2021-09-07 18:00:00,10.99,13.93,7.09,37.83,84.06,4.99,28.74,21.96,20.03,29.47,9.30946960745295,10.523406456600702,5.204776119402985,37.5443177470163,84.21605879387712,8.87439945308847,26.899260614960287,23.334864574998054,20.239197970535823,28.31179756476045,26.5,37.0
2021-09-07 19:00:00,11.68,13.68,7.01,39.33,90.18,6.26,29.61,23.41,20.25,28.16,9.679316483415965,11.213307511733767,5.816268656716418,40.02514215417374,90.21796190227136,9.301060163758587,29.450550719313583,23.858578837784606,20.14650508992315,28.61976751836712,25.7,40.0
2021-09-07 20:00:00,10.73,11.73,6.34,41.25,90.58,6.75,29.5,21.56,18.15,26.45,9.921713922801757,11.025219669207049,5.811940298507462,40.147765300057884,91.67265444889699,8.970913629598648,30.157619330027746,23.805224162788182,19.634388501787907,27.807787865604446,25.3,37.0
2021-09-07 21:00:00,10.13,10.2,5.54,38.07,81.69,6.11,25.96,19.99,19.15,27.23,8.731655222914414,10.012344172232341,5.037313432835821,35.73777651382689,84.20899116501054,8.44744064220233,27.434459148868598,21.384639692531138,18.878913677432084,26.132849675901454,24.7,40.0
2021-09-07 22:00:00,9.84,9.91,5.39,30.7,74.39,4.81,25.46,17.77,19.82,27.84,7.634682798623958,9.007795296775548,4.161641791044776,31.119124313418883,75.30372402505456,7.6394130080619504,24.264027939720954,18.769721299230298,18.655650009028445,24.988260944404924,23.9,45.0
2021-09-07 23:00:00,9.56,9.69,4.88,30.22,70.15,5.24,22.83,15.24,16.93,23.51,7.121048004655364,8.40083576586512,3.71044776119403,28.57227367398695,69.04126902556958,7.227760809373484,22.18121887614523,16.992389376048806,18.29830053948125,23.433700280576513,23.5,44.0
2021-09-08 00:00:00,8.42,8.87,3.81,25.78,60.43,4.91,19.0,13.65,19.77,23.36,6.654761614985944,7.928861834056416,3.17044776119403,25.599717265828136,60.317600394159875,6.642309932281091,19.410086664753415,14.230223195307794,17.781092748822207,21.944582819630444,22.9,48.0
2021-09-08 01:00:00,7.62,8.36,3.97,25.06,55.56,4.28,17.0,11.04,17.28,21.17,6.196137379860114,7.535946276232413,2.888059701492537,23.94588868126548,55.43485871935319,6.277220478639897,17.043097229883152,12.357192824571202,17.433783382614365,21.272031694074986,22.3,50.0
2021-09-08 02:00:00,8.46,8.73,3.78,22.27,53.37,3.57,15.82,10.08,18.08,21.83,6.108219941131019,7.553723424840795,2.828805970149254,23.894709459879255,53.23714194070247,6.170457354743508,15.898447997007374,11.529777705703777,17.484985629625946,21.42589702695669,22.3,49.0
2021-09-08 03:00:00,8.37,8.58,3.52,19.22,53.0,4.12,16.53,10.19,19.21,22.93,6.006516351152841,7.578007758060751,2.7867164179104478,23.31971277557805,53.00861962700996,6.148042898784837,15.866107232593981,11.323633956271086,17.68410031193263,21.85421877297284,21.7,47.0
2021-09-08 04:00:00,8.76,8.48,3.64,19.33,53.1,4.18,17.05,11.81,17.52,21.93,6.082292661432796,7.63174475970764,2.81044776119403,23.466215849363575,53.599577284255346,6.172072553035481,16.356986846902924,11.438687613336278,17.237724839144008,21.504987253914592,22.0,47.0
2021-09-08 05:00:00,9.64,8.8,4.75,25.62,56.98,5.11,19.96,11.54,17.25,21.77,6.620178348205654,7.967073997579627,3.384179104477612,25.736882748388435,57.256864320228715,6.473543875707337,18.34857006021934,12.725430809215485,17.364720434765562,21.884715363431763,21.4,49.0
2021-09-08 06:00:00,11.15,11.24,5.96,30.69,72.2,5.94,23.9,16.34,18.67,26.35,8.36128851198617,9.346848128448752,4.791492537313433,32.755833222306656,73.34888977451199,7.849185986410153,23.822391904913047,17.071053924295523,18.71110727814072,26.053511118950002,21.3,48.0
2021-09-08 07:00:00,13.18,12.64,7.35,41.2,98.1,7.59,33.69,23.77,21.52,30.62,10.483221587155505,10.859921338333136,5.970298507462687,41.33479519474789,98.85666414034905,9.904156032457509,32.51135373794233,25.486328557098016,20.956292072307747,30.52939713548051,21.1,50.0
2021-09-08 08:00:00,13.8,11.82,8.16,43.89,101.95,6.11,38.05,27.37,21.33,32.21,10.840864519502588,10.886288313123051,5.777462686567164,41.34767718923925,99.53894035989727,9.1788786441478,32.9136826355297,28.479947165427337,22.450677983033547,32.26937038377081,21.5,49.0
2021-09-08 09:00:00,13.230445613581917,11.76,6.34,41.57,98.29,8.89,30.1862626883166,27.3,21.8,31.400915882312773,10.754643573306444,10.43241302441076,5.375522388059701,39.61890481314692,94.53949174922434,9.0154055602318,30.57734169040143,28.508224087790527,22.812396951556565,32.53647085274985,22.6,47.0
2021-09-08 10:00:00,11.447470540815008,12.231660716020194,5.87,37.123074702352014,88.89705668331017,6.63,28.245825014299175,25.07783965534843,21.633266746266678,32.58590319973783,10.52707607345661,10.03055817704183,4.883174786802306,37.400984568255936,88.74402365937576,8.556770533695287,28.003115399614746,27.121339995935934,23.32718836228217,32.66797325441131,23.8,43.0
2021-09-08 11:00:00,11.04421753217712,11.677420465161026,5.6,36.30634724305247,83.55248129333448,7.64,26.35864205701972,23.96591296219344,21.91808119973799,33.05741993349125,10.335287137110486,9.758759819829427,4.696257754648775,35.755150264562,85.06952482377613,8.335129730692096,26.41394067361529,25.850064374305887,23.57566399609887,32.12661324704983,25.0,39.0
2021-09-08 12:00:00,13.41,11.77,5.02,36.55486050996725,90.96,6.8,34.34,26.83,21.4,30.75,10.495653372097253,9.63305486432343,4.638294661686446,35.976763406067086,85.28258338727136,8.235124065570846,26.46549811780857,26.035011045559298,22.981977790271333,31.274459742457058,25.9,34.0
2021-09-08 13:00:00,12.1,11.12,5.27,35.57,86.88,7.46,25.62,24.44,22.48,31.82,10.477330907696786,9.693948244814077,4.453351666878334,36.41442073516219,85.5009235994512,8.196880220446241,26.3668837082979,26.096532574684332,23.61007695587628,31.52748260494391,26.5,28.0
2021-09-08 14:00:00,12.21,10.92,4.96,36.94,81.68,8.42,23.68,24.4,21.1,29.82,10.584774233471512,9.544753225289357,4.301117015890505,35.23292793532082,82.01650392833889,8.329175879379692,25.306674730206925,24.50006505162041,23.641909702406267,31.325671341754,26.8,30.0
2021-09-08 15:00:00,11.79,10.93,5.0,35.52,77.98,6.74,22.72,23.03,22.82,29.83,10.217089227375569,9.425965073440254,4.31199394157213,33.750315549181714,78.9397858235869,8.204497432480224,24.00850119431379,23.05618945405627,22.63265275837753,29.621814995280342,26.8,33.0
2021-09-08 16:00:00,11.56,10.71,4.77,34.3,78.95,6.97,23.61,23.0,22.4,31.09,9.60744835250337,9.594158324094513,4.317829519466338,33.4010056971712,78.5167195233385,7.979417946700098,24.15791932574617,22.824678064281024,22.33664822456433,30.017678401001053,27.8,27.0
2021-09-08 17:00:00,11.9,12.91,5.71,38.28,80.8,7.12,24.9,22.84,23.98,33.76,9.203741852786486,9.91031344328477,4.758208955223881,34.86704537365471,80.05423588755268,8.52416032026647,24.993289447850085,22.882719191920465,21.11848878467066,28.9896470107867,27.0,33.0
2021-09-08 18:00:00,10.690057948299515,14.62,7.23,40.9,83.74,7.63,27.5,23.13,21.33,30.37,9.340066665314891,10.62936362304481,5.443432835820896,37.6352761098996,84.51927443587724,8.824789080801366,27.037739100147732,23.492197218035102,20.539847975008946,28.676588309217493,26.7,37.0
2021-09-08 19:00:00,12.33,15.48,7.86,43.02,91.07,6.93,29.99,23.6,20.26,30.79,9.97404349230023,11.466976674008828,5.94102164682775,40.17685772871234,90.02581813684604,9.17289672490755,29.784055925865264,24.16160003267663,20.081810638664287,28.645190195539005,26.1,39.0
2021-09-08 20:00:00,12.06,12.65,6.56,39.87,92.03,6.86,29.87,21.8,18.42,27.04,10.112939188648744,11.25404440034908,5.9083582089552245,40.273087986694065,91.58544573966424,8.994681747057019,30.77130633732149,23.699710413983603,19.750843469883268,27.938467794838495,25.3,37.0
2021-09-08 21:00:00,10.58,11.02,5.67,34.55,83.14,7.34,27.55,19.49,20.58,26.57,8.845685688988505,10.15307611846311,5.178507462686567,35.82249554889997,84.5273059675502,8.333145736545896,27.973536310250754,21.400195591705586,19.081685890185227,26.276692478282726,24.4,34.0
2021-09-08 22:00:00,10.54,10.49,4.69,28.14,75.69,5.68,25.27,17.63,19.13,26.67,7.6660042374385355,9.10505892430122,4.155136507267834,30.85517045695663,75.51890177480364,7.343374794520638,24.38884899267179,18.910291169265438,18.91874957952565,25.281975926707112,23.5,37.0
2021-09-08 23:00:00,9.63,10.1,4.55,28.45,69.1,4.7,23.2,16.34,20.26,26.42,7.096939039439203,8.453561955582172,3.803962397880519,28.35719673901595,69.0766037721501,6.953893001257804,22.227547333786394,17.09081933663292,18.743809607581117,23.996478795797454,23.0,37.0
2021-09-09 00:00:00,8.43,9.47,3.52,24.66,61.59,4.51,18.61,13.56,18.85,22.8,6.410715586275283,7.9551721549815015,3.1492604919880822,25.536640116169064,60.429699855592474,6.633330221998648,19.369420408077833,14.360754859700794,17.580091043334686,22.0228111720209,22.2,39.0
2021-09-09 01:00:00,7.54,8.7,3.63,21.18,56.79,4.72,16.18,11.38,17.29,21.5,6.014888516240991,7.564841289704932,2.9061554167379566,24.44075709838515,55.273682562043255,6.354182523170485,17.09845889932751,12.51952866164946,17.419358985734316,21.32955718344119,22.0,40.0
2021-09-09 02:00:00,7.57,8.62,3.69,22.34,54.27,3.76,15.95,10.68,17.02,20.65,6.093458515646454,7.6062577036347605,2.862948143929928,23.959622749529746,53.3055172472188,6.209978315231586,16.04033500262312,11.626977084812207,17.277402396637598,21.083947188854477,21.5,41.0
2021-09-09 03:00:00,8.03,8.44,3.7,21.57,53.1,3.76,16.02,10.69,18.03,21.88,6.298299208921293,7.612192197839761,2.68771984147544,23.259665129458917,52.925323529180915,6.118262680306825,15.79988937265685,11.28874881867823,17.720037804560338,21.691632442703362,21.0,42.0
2021-09-09 04:00:00,8.99,8.3,3.69,22.69,53.85,3.74,16.07,12.04,18.23,24.2,6.089056587798826,7.682537313432836,2.7739125659689168,23.41322946446622,53.59988418150557,6.2078133347677635,16.219062458110795,11.532256922383963,17.411534575280356,21.576380964568543,20.9,42.0
2021-09-09 05:00:00,10.33,8.64,4.57,25.64,59.08,3.93,18.37,11.85,18.7,24.13,6.586432739488749,8.035404432871701,3.3594106930302834,25.877979984916653,57.54408537661995,6.434112390236236,18.333555783371533,12.667549373115113,17.743067620455975,22.343252891235895,20.6,45.0
2021-09-09 06:00:00,11.85,10.59,5.94,32.94,74.54,6.45,22.2,15.4,18.9,27.13,8.185116226482307,9.415009649326503,4.831641791044777,32.96548422517223,73.69114635326123,7.875195774070226,23.95882912210209,17.03240893476872,19.178833141762894,26.3703342953755,20.2,45.0
2021-09-09 07:00:00,13.37,12.33,7.83,40.01,98.55,8.53,33.06,24.68,20.67,30.7,10.351237792824948,10.8989696994452,5.9707462686567165,41.663579798915634,99.00094268016065,9.850930264267499,32.81908595020371,25.578833950169734,21.194480416740397,30.514650444759788,20.5,45.0
2021-09-09 08:00:00,14.06,12.8,8.58,44.087840500939414,102.09,5.23,33.39,29.56,23.05,34.93,10.721216173957643,10.893760300946461,5.820294117647059,41.37996657138371,99.7775728812016,9.219591108456166,33.175130418282315,28.413461986345208,22.554030507623665,32.19209499684102,21.2,44.0
2021-09-09 09:00:00,13.48,13.14,8.27,41.77,95.6,8.11,30.07,28.72,21.64,32.62,10.689538013772106,10.44415718741077,5.420537186589134,39.2837666512338,94.05499249566118,8.927061246487112,30.443690137808986,28.169263862736084,22.847088320125746,32.44910211007422,22.2,43.0
2021-09-09 10:00:00,12.38,12.74,6.96,36.56,87.76,6.62,27.52,26.9,23.97,35.01,10.52227546813535,9.953823529411764,4.87624163675594,37.28142503570507,88.29906641538021,8.527988209400279,27.752166594652543,27.449883656162108,23.257412098680273,32.53852592826678,23.6,39.0
2021-09-09 11:00:00,11.73,11.38,5.91,34.39,83.47,5.93,25.75,24.67,23.05,32.74,10.315679419892831,9.778970588235294,4.653023986600068,35.435405041745945,84.61888029891303,8.338407597085679,26.027131399228857,25.857910182223403,23.278967328150816,31.936517538435396,24.1,46.0
2021-09-09 12:00:00,11.7,11.51,5.93,40.57,83.1,7.06,25.91,24.81,21.46,30.82,10.28794117647059,9.722113718267062,4.697632896789572,35.594454431568444,84.95058823529412,8.641887752489918,25.845290351955175,26.019691627039563,22.406617647058823,31.09118979059454,22.9,56.0
2021-09-09 13:00:00,11.48,11.09,5.33,36.25,84.76,6.86,27.09,24.81,23.72,33.27,10.47643317851518,9.858976409561341,4.531288421602943,36.16131126355886,85.35264705882354,8.372111612331306,26.319475359736323,26.06533834083497,23.37157393538842,31.37472682989738,23.1,54.0
2021-09-09 14:00:00,12.77,11.04,5.09,33.3,81.11,6.4,24.86,23.48,24.03,33.16,10.512123891593873,9.657217197919593,4.368382352941176,35.09525905519626,81.99102707803804,8.398768409241445,25.336627015464547,24.585602311603495,23.17359978541114,31.06573231798772,22.9,49.30360751199972
2021-09-09 15:00:00,11.96,10.88,4.91,35.56,79.12,4.83,25.04,22.59,23.61,30.55,10.000038638338163,9.613545112667174,4.288988819977834,34.18769251693543,78.73954737528982,8.209104151324642,24.023208494778114,22.832159684957706,22.838139383556022,29.897313944958164,22.8,60.0
2021-09-09 16:00:00,10.76,11.81,5.49,36.92,78.84,6.5,24.3,22.58,21.93,31.08,9.248361509702063,9.71835070546237,4.345882352941176,34.4258647649961,78.17012657812545,7.79607000435198,24.073379388293073,22.781323905988796,22.91963822302342,30.62819002309344,22.9,50.30914003233068
2021-09-09 17:00:00,10.43,12.6,6.99,35.41,80.48,6.46,25.43,22.74,21.62,32.34,9.02778042780464,10.109005818051871,4.716323529411764,34.95741303457114,79.7716130156762,8.421284387608248,24.82245840685282,23.108902375320536,21.249187895378874,29.033652638065362,23.4,58.0
2021-09-09 18:00:00,11.06,13.86,7.45,38.31,86.59,5.55,28.23,22.48,20.57,30.0,9.286005006078225,10.668925811736315,5.3655456377244,37.526606851141494,84.09218881829918,8.678722416359133,26.582717511942842,23.41573811567753,20.771796966184997,28.90452519932131,22.9,50.94758073162784
2021-09-09 19:00:00,12.2,13.96,7.96,42.46,91.27,6.41,30.45,22.59,20.89,30.55,9.770931186611127,11.399865739368126,5.799827226315358,39.88683076274834,88.98391418017147,9.081649256866287,29.32559960996238,23.693900657753037,20.307128980304245,28.931725329545547,23.1,52.0
2021-09-09 20:00:00,12.16,12.16,7.04,44.68,93.13,6.32,29.95,22.31,19.15,29.2,9.947946850363504,11.077472031953667,5.728481628619161,40.619609250450914,90.40037308832386,9.131767764313972,29.911543556667656,23.442825623948394,19.549173085225036,27.62302527536054,22.9,54.0
2021-09-09 21:00:00,11.0,10.8,5.8,36.76,83.46,6.86,26.56,19.77,17.64,26.56,8.586749253665507,10.07807702870725,5.074025372611025,35.694337577161235,84.01464064463532,8.465361350537744,27.20913389096816,21.24535417378203,18.797434797540646,26.07116861805552,22.5,59.0
2021-09-09 22:00:00,9.87,10.44,5.03,33.11,75.92,6.02,25.54,17.75,18.65,27.59,7.426664639490626,9.081356060559187,4.176323529411765,30.93252534518308,74.95349961116831,7.420349155840981,24.245336901816962,18.784561483094897,18.607058542846385,24.80944082949456,22.3,51.0
2021-09-09 23:00:00,9.8,10.37,4.64,28.88,70.09,5.05,23.09,16.68,18.09,26.46,6.951470040737687,8.523363025970788,3.866911764705882,28.66443134803613,69.3175650420297,6.949233738550148,22.152612705280262,16.99519347751586,18.2544378636286,23.56693123245101,21.8,54.0
