Date,RAIN_DEPTH,AIR_TEMP,AIR_HUMIDITY,WIND_SPEED
11/10/2021 18:00,0,17.1,,18
11/10/2021 19:00,0,16,57,21
11/10/2021 20:00,0,16,55,18
11/10/2021 21:00,0,15.6,60,16
11/10/2021 22:00,0,14.8,63,23
11/10/2021 23:00,0,14.2,67,25
12/10/2021 00:00,0,14,62,13
12/10/2021 01:00,0,13.7,54,12
12/10/2021 02:00,0,14.1,55,9
12/10/2021 03:00,0,14.4,53,13
12/10/2021 04:00,0,12.7,58,12
12/10/2021 05:00,0,13.2,53,8
12/10/2021 06:00,0,13.5,51,10
12/10/2021 07:00,0,12.5,55,14
12/10/2021 08:00,0,13.8,48,15
12/10/2021 09:00,0,14.1,47,8
12/10/2021 10:00,0,15.3,44,9
12/10/2021 11:00,0,15.8,48,9
12/10/2021 12:00,0,17.3,37,9
12/10/2021 13:00,0,17.5,36,13
12/10/2021 14:00,0,17.5,39,15
12/10/2021 15:00,0,17.1,44,20
12/10/2021 16:00,0,16.1,49,26
12/10/2021 17:00,0,15.5,46,23
12/10/2021 18:00,0,15.2,49,14
12/10/2021 19:00,0,15.2,49,8
12/10/2021 20:00,0,15.2,47,5
12/10/2021 21:00,0,14.7,49,6
12/10/2021 22:00,0,14.6,54,6
12/10/2021 23:00,0,14,56,4
13/10/2021 00:00,0,13.6,52,5
13/10/2021 01:00,0,13,53,5
13/10/2021 02:00,0,12.7,56,6
13/10/2021 03:00,0,12.1,57,6
13/10/2021 04:00,0,11.9,58,5
13/10/2021 05:00,0,11.9,60,4
13/10/2021 06:00,0,11.8,59,4
13/10/2021 07:00,0,11.9,62,4
13/10/2021 08:00,0,12.1,61,3
13/10/2021 09:00,0,13.2,53,9
13/10/2021 10:00,0,14,52,22
13/10/2021 11:00,0,14.8,52,32
13/10/2021 12:00,0,15.5,48,33
13/10/2021 13:00,0,16.1,44,29
13/10/2021 14:00,0,16.9,39,23
13/10/2021 15:00,0,16.7,37,25
13/10/2021 16:00,0,16.9,35,25
13/10/2021 17:00,0,17,39,28
13/10/2021 18:00,0,16.3,42,28
13/10/2021 19:00,0,14.8,52,36
13/10/2021 20:00,0,14.1,53,37
13/10/2021 21:00,0,13.6,50,35
13/10/2021 22:00,0,13,57,33
13/10/2021 23:00,0,13.1,53,31
14/10/2021 00:00,0,12.5,50,34
14/10/2021 01:00,0,12.2,49,33
14/10/2021 02:00,0,12.2,51,27
14/10/2021 03:00,0,11.5,50,32
14/10/2021 04:00,0,10.8,51,30
14/10/2021 05:00,0,10.8,51,31
14/10/2021 06:00,0,10.9,49,29
14/10/2021 07:00,0,10.4,49,26
14/10/2021 08:00,0,10.7,51,25
14/10/2021 09:00,0,11.5,49,26
14/10/2021 10:00,0,12.4,45,27
14/10/2021 11:00,0,13.7,41,21
14/10/2021 12:00,0,14.4,39,16
14/10/2021 13:00,0,15.4,38,10
14/10/2021 14:00,0,14.6,44,17
14/10/2021 15:00,0,15.1,47,21
14/10/2021 16:00,0,15.3,50,26
14/10/2021 17:00,0,15.5,50,28
14/10/2021 18:00,0,15.5,53,25
14/10/2021 19:00,0,15,54,13
14/10/2021 20:00,0,13.9,49,11
14/10/2021 21:00,0,13.2,49,18
14/10/2021 22:00,0,13.6,50,18
14/10/2021 23:00,0,13.7,53,21
15/10/2021 00:00,0,13.7,55,23
15/10/2021 01:00,0,12.7,50,17
15/10/2021 02:00,0,12.1,53,12
15/10/2021 03:00,0,12.3,59,21
15/10/2021 04:00,0,11.9,61,27
15/10/2021 05:00,0,12.2,60,24
15/10/2021 06:00,0,11.5,,17
15/10/2021 07:00,0,12,57,9
15/10/2021 08:00,0,12.2,59,10
15/10/2021 09:00,0,12.7,54,16
15/10/2021 10:00,0,13.1,58,24
15/10/2021 11:00,0,14.5,52,21
15/10/2021 12:00,0,15.5,49,23
15/10/2021 13:00,0,16.3,45,22
15/10/2021 14:00,0,16.7,40,23
15/10/2021 15:00,0,17.1,37,20
15/10/2021 16:00,0,17.1,36,27
15/10/2021 17:00,0,17.2,35,21
15/10/2021 18:00,0,16.3,39,18
15/10/2021 19:00,0,15.1,47,27
15/10/2021 20:00,0,14.5,46,30
15/10/2021 21:00,0,14.7,42,27
15/10/2021 22:00,0,14.4,43,23
15/10/2021 23:00,0,14.8,44,24
16/10/2021 00:00,0,14.3,49,26
16/10/2021 01:00,0,14.4,46,28
16/10/2021 02:00,0,14.4,42,23
16/10/2021 03:00,0,13.7,,11
16/10/2021 04:00,0,13.4,,12
16/10/2021 05:00,0,13.3,49,19
16/10/2021 06:00,0,14.8,,15
16/10/2021 07:00,0,14.4,48,16
16/10/2021 08:00,0,14.4,48,29
16/10/2021 09:00,0,15.3,49,28
16/10/2021 10:00,0,15.6,50,28
16/10/2021 11:00,0,16.5,48,24
16/10/2021 12:00,0,17.3,50,22
16/10/2021 13:00,0,18,52,33
16/10/2021 14:00,0,18.9,48,35
16/10/2021 15:00,0,19.2,46,33
16/10/2021 16:00,0,19.3,46,32
16/10/2021 17:00,0,18.8,47,28
16/10/2021 18:00,0,18.2,49,31
16/10/2021 19:00,0,17.5,52,35
16/10/2021 20:00,0,16.8,55,33
16/10/2021 21:00,0,16.2,58,33
16/10/2021 22:00,0,16.1,58,28
16/10/2021 23:00,0,15.9,59,32
17/10/2021 00:00,0,15.7,56,12
17/10/2021 01:00,0,15.2,57,11
17/10/2021 02:00,0,15.1,54,9
17/10/2021 03:00,0,14.7,60,15
17/10/2021 04:00,0,13.9,59,18
17/10/2021 05:00,0,13.7,61,14
17/10/2021 06:00,0,13.6,62,23
17/10/2021 07:00,0,13.7,61,23
17/10/2021 08:00,0,13.8,60,15
17/10/2021 09:00,0,14.5,57,21
17/10/2021 10:00,0,15.9,53,16
17/10/2021 11:00,0,17,47,14
17/10/2021 12:00,0,17.9,45,17
17/10/2021 13:00,0,18.7,45,12
17/10/2021 14:00,0,18,,13
17/10/2021 15:00,0,18.1,,18
17/10/2021 16:00,0,18.1,58,18
17/10/2021 17:00,0,18,58,14
17/10/2021 18:00,0,17.5,61,12
17/10/2021 19:00,0,17,62,6
17/10/2021 20:00,0,15.6,68,5
17/10/2021 21:00,0,15,64,7
17/10/2021 22:00,0,14.7,65,5
17/10/2021 23:00,0,14.3,64,5
18/10/2021 00:00,0,14.3,62,4
18/10/2021 01:00,0,14,59,5
18/10/2021 02:00,0,14.1,56,6
18/10/2021 03:00,0,13.4,60,4
18/10/2021 04:00,0,13.5,62,4
18/10/2021 05:00,0,13.9,55,4
18/10/2021 06:00,0,13.6,58,6
18/10/2021 07:00,0,12.7,62,5
18/10/2021 08:00,0,12.8,63,5
18/10/2021 09:00,0,14.1,57,3
18/10/2021 10:00,0,14.7,57,4
18/10/2021 11:00,0,15.4,59,7
18/10/2021 12:00,0,15.7,,8
18/10/2021 13:00,0,16.3,59,9
18/10/2021 14:00,0,16.7,59,9
18/10/2021 15:00,0,17.1,,5
18/10/2021 16:00,0,17.5,60,4
18/10/2021 17:00,0,17.8,57,4
18/10/2021 18:00,0,17.3,60,3
18/10/2021 19:00,0,16.3,70,4
18/10/2021 20:00,0,16.3,63,6
18/10/2021 21:00,0,16.4,58,9
18/10/2021 22:00,0,15.9,59,15
18/10/2021 23:00,0,15.2,62,9
19/10/2021 00:00,0,15.3,60,6
19/10/2021 01:00,0,14.4,61,5
19/10/2021 02:00,0,14.7,59,7
19/10/2021 03:00,0,14.6,58,11
19/10/2021 04:00,0,13.7,59,8
19/10/2021 05:00,0,13.8,64,4
19/10/2021 06:00,0,13.4,62,4
19/10/2021 07:00,0,13.3,63,4
19/10/2021 08:00,0,13.5,63,4
19/10/2021 09:00,0,15,58,4
19/10/2021 10:00,0,15.8,54,1
19/10/2021 11:00,0,15.8,57,5
19/10/2021 12:00,0,15.9,,6
19/10/2021 13:00,0,15.8,64,5
19/10/2021 14:00,0,16.3,,6
19/10/2021 15:00,0,16.4,,6
19/10/2021 16:00,0,16.4,67,6
19/10/2021 17:00,0,16.4,68,3
19/10/2021 18:00,0,16.3,68,3
19/10/2021 19:00,0,16.3,70,4
19/10/2021 20:00,0,16.3,72,3
19/10/2021 21:00,0,16.2,73,4
19/10/2021 22:00,0,15.5,73,5
19/10/2021 23:00,0,15.1,71,5
20/10/2021 00:00,0,14.7,70,5
20/10/2021 01:00,0,14.3,70,4
20/10/2021 02:00,0,13.8,71,6
20/10/2021 03:00,0,13.7,71,4
20/10/2021 04:00,0,13.5,71,6
20/10/2021 05:00,0,13.5,73,4
20/10/2021 06:00,0,13.6,76,6
20/10/2021 07:00,0,12.9,80,4
20/10/2021 08:00,0,13.4,79,4
20/10/2021 09:00,0,13.7,78,3
20/10/2021 10:00,0,15.6,68,4
20/10/2021 11:00,0,16.3,71,5
20/10/2021 12:00,0,16.2,74,5
20/10/2021 13:00,0,16.2,74,6
20/10/2021 14:00,0,16.6,74,5
20/10/2021 15:00,0,16.4,76,6
20/10/2021 16:00,0,17.3,79,13
20/10/2021 17:00,0,17.4,78,19
20/10/2021 18:00,0,17.2,79,15
20/10/2021 19:00,0,16.8,81,14
20/10/2021 20:00,0,16.7,77,11
20/10/2021 21:00,0,16.4,74,7
20/10/2021 22:00,0,16.3,72,8
20/10/2021 23:00,0,16.4,71,6
21/10/2021 00:00,0,16.2,71,12
21/10/2021 01:00,0,16.2,72,10
21/10/2021 02:00,0,16.3,72,9
21/10/2021 03:00,0,16.4,75,12
21/10/2021 04:00,0,16.3,77,11
21/10/2021 05:00,0,17,77,21
21/10/2021 06:00,0,16.9,78,20
21/10/2021 07:00,0,15.9,79,10
21/10/2021 08:00,0,16,78,9
21/10/2021 09:00,0,16.7,77,8
21/10/2021 10:00,0,17.3,73,15
21/10/2021 11:00,0,17.7,73,12
21/10/2021 12:00,0,17.8,73,17
21/10/2021 13:00,0,17.9,70,19
21/10/2021 14:00,0,17.9,69,15
21/10/2021 15:00,0,17,76,11
21/10/2021 16:00,0.1,16.5,81,16
21/10/2021 17:00,0,17.2,76,11
21/10/2021 18:00,0,17.8,70,17
21/10/2021 19:00,0,17.9,68,19
21/10/2021 20:00,0,17.8,72,23
21/10/2021 21:00,0.5,17.4,78,24
21/10/2021 22:00,0,17.8,76,20
21/10/2021 23:00,0,18,74,12
22/10/2021 00:00,0,18,74,15
22/10/2021 01:00,0,18,,15
22/10/2021 02:00,0,17.8,77,9
22/10/2021 03:00,0,18,76,11
22/10/2021 04:00,0,18,78,14
22/10/2021 05:00,0,17.5,80,10
22/10/2021 06:00,0,17.8,79,9
22/10/2021 07:00,0,17.7,80,8
22/10/2021 08:00,0,17.1,82,5
22/10/2021 09:00,0,17.1,82,6
22/10/2021 10:00,0,18.2,78,6
22/10/2021 11:00,0,18.2,79,4
22/10/2021 12:00,0,17.9,81,6
22/10/2021 13:00,0,17.4,87,10
22/10/2021 14:00,0,17.1,90,10
22/10/2021 15:00,0,17.5,88,9
22/10/2021 16:00,0,17.1,88,8
22/10/2021 17:00,0,17.1,88,4
22/10/2021 18:00,0,17,87,3
22/10/2021 19:00,0,17.1,86,3
22/10/2021 20:00,0,17,86,4
22/10/2021 21:00,0,17.2,87,4
22/10/2021 22:00,0,17.1,82,3
22/10/2021 23:00,0,16.9,84,5
23/10/2021 00:00,0,16.8,83,4
23/10/2021 01:00,0,16.8,82,4
23/10/2021 02:00,0,16.4,83,5
23/10/2021 03:00,0,16.3,82,5
23/10/2021 04:00,0,15.8,82,6
23/10/2021 05:00,0,16,78,6
23/10/2021 06:00,0,15.8,76,6
23/10/2021 07:00,0,15.7,73,12
23/10/2021 08:00,0,15.7,72,14
23/10/2021 09:00,0.1,16.6,69,19
23/10/2021 10:00,0,17.2,67,35
23/10/2021 11:00,0,17.9,64,38
23/10/2021 12:00,0,17.9,59,39
23/10/2021 13:00,0,17.5,55,39
23/10/2021 14:00,0,17.5,52,28
23/10/2021 15:00,0,16.4,56,40
23/10/2021 16:00,0,16.3,50,39
23/10/2021 17:00,0,16.1,49,33
23/10/2021 18:00,0,14.8,56,40
23/10/2021 19:00,0,14.3,58,42
23/10/2021 20:00,0,14.1,54,38
23/10/2021 21:00,0,13.7,51,36
23/10/2021 22:00,0,13.3,50,18
23/10/2021 23:00,0,13.3,52,19
24/10/2021 00:00,0,13.4,56,36
24/10/2021 01:00,0,12.8,63,47
24/10/2021 02:00,0,12.3,65,48
24/10/2021 03:00,0,12.4,66,50
24/10/2021 04:00,0,12.3,63,43
24/10/2021 05:00,0,12.6,62,39
24/10/2021 06:00,0,12.7,61,42
24/10/2021 07:00,0,12.5,61,44
24/10/2021 08:00,0,12.2,57,25
24/10/2021 09:00,0,12.6,54,34
24/10/2021 10:00,0,13.4,50,30
24/10/2021 11:00,0,14.2,52,40
24/10/2021 12:00,0,15,48,36
24/10/2021 13:00,0,15.5,49,32
24/10/2021 14:00,0,16.2,43,33
24/10/2021 15:00,0,16,46,32
24/10/2021 16:00,0,16.2,44,37
24/10/2021 17:00,0,15.8,43,30
24/10/2021 18:00,0,14.6,47,29
24/10/2021 19:00,0,13.8,49,32
24/10/2021 20:00,0,13.1,47,31
24/10/2021 21:00,0,13,50,23
24/10/2021 22:00,0,12.7,49,24
24/10/2021 23:00,0,12.5,49,27
25/10/2021 00:00,0,12.4,51,27
25/10/2021 01:00,0,12.2,51,31
25/10/2021 02:00,0,12.1,50,29
25/10/2021 03:00,0,11.8,50,27
25/10/2021 04:00,0,11.6,53,36
25/10/2021 05:00,0,11.6,53,35
25/10/2021 06:00,0,11.1,54,31
25/10/2021 07:00,0,11,55,31
25/10/2021 08:00,0,11.1,51,30
25/10/2021 09:00,0,11.4,53,26
25/10/2021 10:00,0,12.3,48,34
25/10/2021 11:00,0,13.7,39,27
25/10/2021 12:00,0,14.8,38,26
25/10/2021 13:00,0,15.4,38,22
25/10/2021 14:00,0,15.6,41,23
25/10/2021 15:00,0,15.7,43,25
25/10/2021 16:00,0,16,41,22
25/10/2021 17:00,0,15.3,45,19
25/10/2021 18:00,0,14.1,45,21
25/10/2021 19:00,0,13.4,47,23
25/10/2021 20:00,0,13.1,46,25
25/10/2021 21:00,0,12.8,47,25
25/10/2021 22:00,0,12.6,47,21
25/10/2021 23:00,0,12.2,47,20
26/10/2021 00:00,0,12.5,46,19
26/10/2021 01:00,0,12.8,45,18
26/10/2021 02:00,0,12.7,45,6
26/10/2021 03:00,0,12.8,44,9
26/10/2021 04:00,0,13,46,7
26/10/2021 05:00,0,13.1,46,5
26/10/2021 06:00,0,13.3,44,5
26/10/2021 07:00,0,13.4,46,6
26/10/2021 08:00,0,13.4,48,4
26/10/2021 09:00,0,13,,8
26/10/2021 10:00,0,13.4,,7
26/10/2021 11:00,0,13.6,50,9
26/10/2021 12:00,0,14.3,52,6
26/10/2021 13:00,0,13.8,51,15
26/10/2021 14:00,0,14.1,,16
26/10/2021 15:00,0,14.6,55,9
26/10/2021 16:00,0,14.2,55,9
26/10/2021 17:00,0,14.6,51,8
26/10/2021 18:00,0,14.9,48,11
26/10/2021 19:00,0,15.3,42,14
26/10/2021 20:00,0,14.8,45,9
26/10/2021 21:00,0,14.4,44,9
26/10/2021 22:00,0,14.2,46,9
26/10/2021 23:00,0,13.3,50,7
27/10/2021 00:00,0,13.4,51,10
27/10/2021 01:00,0,13.4,52,9
27/10/2021 02:00,0,13.6,52,6
27/10/2021 03:00,0,14,54,12
27/10/2021 04:00,0,14.4,53,19
27/10/2021 05:00,0,14.3,52,10
27/10/2021 06:00,0,13.9,55,10
27/10/2021 07:00,0,14.6,53,10
27/10/2021 08:00,0,14.4,,10
27/10/2021 09:00,0,14.5,54,9
27/10/2021 10:00,0,15.1,54,7
27/10/2021 11:00,0,16,52,14
27/10/2021 12:00,0,16.8,51,22
27/10/2021 13:00,0,17.6,50,22
27/10/2021 14:00,0,18.1,47,28
27/10/2021 15:00,0,18.3,46,28
27/10/2021 16:00,0,18.2,45,33
27/10/2021 17:00,0,18,45,33
27/10/2021 18:00,0,17.2,50,31
27/10/2021 19:00,0,16.6,51,32
27/10/2021 20:00,0,16.1,50,29
27/10/2021 21:00,0,15.6,54,23
27/10/2021 22:00,0,15.4,56,30
27/10/2021 23:00,0,15.2,54,31
28/10/2021 00:00,0,14.7,57,31
28/10/2021 01:00,0,14.6,58,34
28/10/2021 02:00,0,14.3,57,24
28/10/2021 03:00,0,13.9,58,33
28/10/2021 04:00,0,13.6,60,33
28/10/2021 05:00,0,13.6,57,28
28/10/2021 06:00,0,13.4,55,27
28/10/2021 07:00,0,13.2,57,27
28/10/2021 08:00,0,13.3,56,26
28/10/2021 09:00,0,13.5,56,24
28/10/2021 10:00,0,14.9,51,22
28/10/2021 11:00,0,16.2,46,16
28/10/2021 12:00,0,17.1,44,17
28/10/2021 13:00,0,17.9,46,13
28/10/2021 14:00,0,16.2,,15
28/10/2021 15:00,0,15.9,,16
28/10/2021 16:00,0,16,,12
28/10/2021 17:00,0,16.1,,9
28/10/2021 18:00,0,15.8,64,8
28/10/2021 19:00,0,15.6,53,13
28/10/2021 20:00,0,14.8,55,20
28/10/2021 21:00,0,15.1,52,14
28/10/2021 22:00,0,14.9,53,9
28/10/2021 23:00,0,14.7,53,12
29/10/2021 00:00,0,14.3,52,11
29/10/2021 01:00,0,13,53,14
29/10/2021 02:00,0,12.5,53,13
29/10/2021 03:00,0,13.1,51,12
29/10/2021 04:00,0,12.2,52,22
29/10/2021 05:00,0,12.4,51,14
29/10/2021 06:00,0,12.2,51,10
29/10/2021 07:00,0,11.8,53,17
29/10/2021 08:00,0,11.5,54,22
29/10/2021 09:00,0,11.9,54,23
29/10/2021 10:00,0,13,54,23
29/10/2021 11:00,0,14,52,22
29/10/2021 12:00,0,15.6,49,19
29/10/2021 13:00,0,17.1,45,11
29/10/2021 14:00,0,16.2,54,10
29/10/2021 15:00,0,16.4,58,12
29/10/2021 16:00,0,16.6,60,9
29/10/2021 17:00,0,16.2,62,9
29/10/2021 18:00,0,15.7,69,6
29/10/2021 19:00,0,15,58,6
29/10/2021 20:00,0,14.5,57,6
29/10/2021 21:00,0,13.8,,6
29/10/2021 22:00,0,13.2,58,7
29/10/2021 23:00,0,12.7,61,6
30/10/2021 00:00,0,12.6,62,5
30/10/2021 01:00,0,12.1,64,6
30/10/2021 02:00,0,11.7,64,4
30/10/2021 03:00,0,11.7,66,4
30/10/2021 04:00,0,11.9,66,5
30/10/2021 05:00,0,11.7,63,6
30/10/2021 06:00,0,11.6,64,3
30/10/2021 07:00,0,12,59,4
30/10/2021 08:00,0,11.4,62,4
30/10/2021 09:00,0,13,63,4
30/10/2021 10:00,0,14.1,57,4
30/10/2021 11:00,0,15.9,50,5
30/10/2021 12:00,0,15.1,,5
30/10/2021 13:00,0,15.8,,6
30/10/2021 14:00,0,15.3,68,13
30/10/2021 15:00,0,16,70,8
30/10/2021 16:00,0,15.2,78,10
30/10/2021 17:00,0,15.6,69,4
30/10/2021 18:00,0,15.6,70,2
30/10/2021 19:00,0,15.4,69,5
30/10/2021 20:00,0,15,77,4
30/10/2021 21:00,0,15,76,3
30/10/2021 22:00,0,14.8,76,3
30/10/2021 23:00,0,14.4,74,4
31/10/2021 00:00,0,14,76,5
31/10/2021 01:00,0,13.9,75,4
31/10/2021 02:00,0,13.7,76,4
31/10/2021 02:00,0,13.9,74,4
31/10/2021 03:00,0,13.5,77,4
31/10/2021 04:00,0,13,78,5
31/10/2021 05:00,0,12.8,81,4
31/10/2021 06:00,0,12.9,79,4
31/10/2021 07:00,0,12.7,80,4
31/10/2021 08:00,0,13.5,79,3
31/10/2021 09:00,0,14.7,75,2
31/10/2021 10:00,0,15.3,72,3
31/10/2021 11:00,0,15.4,73,5
31/10/2021 12:00,0,15.4,73,5
31/10/2021 13:00,0,15.4,70,9
31/10/2021 14:00,0,15.1,73,10
31/10/2021 15:00,0,15.2,72,10
31/10/2021 16:00,0,15.2,71,9
31/10/2021 17:00,0,15.1,70,5
31/10/2021 18:00,0,14.8,73,4
31/10/2021 19:00,0,14,74,4
31/10/2021 20:00,0,13.9,74,2
31/10/2021 21:00,0,13.6,77,4
31/10/2021 22:00,0,13.3,77,5
31/10/2021 23:00,0,13.7,76,5
01/11/2021 00:00,0,13.7,77,3
01/11/2021 01:00,0,13.5,77,4
01/11/2021 02:00,0,13.8,76,4
01/11/2021 03:00,0,13.5,77,5
01/11/2021 04:00,0,13.5,75,6
01/11/2021 05:00,0,13.8,73,5
01/11/2021 06:00,0,14.4,76,5
01/11/2021 07:00,0,14.5,72,5
01/11/2021 08:00,0,14.5,73,4
01/11/2021 09:00,0,14.2,73,4
01/11/2021 10:00,0,14.8,74,3
01/11/2021 11:00,0.1,14.3,77,4
01/11/2021 12:00,0.2,13.4,88,5
01/11/2021 13:00,0.2,13.3,91,3
01/11/2021 14:00,0.9,13.9,93,3
01/11/2021 15:00,0,15.4,89,9
01/11/2021 16:00,0,16.4,83,13
01/11/2021 17:00,0,16.8,75,20
01/11/2021 18:00,0,17.1,70,24
01/11/2021 19:00,0.6,16.3,73,26
01/11/2021 20:00,0.9,15.4,74,26
01/11/2021 21:00,0.4,15.7,75,25
01/11/2021 22:00,1.6,15.2,82,31
01/11/2021 23:00,0.2,15.8,79,41
02/11/2021 00:00,0,16.3,79,32
02/11/2021 01:00,0.4,14.8,89,26
02/11/2021 02:00,0,14.6,88,16
02/11/2021 03:00,0.1,14.1,89,17
02/11/2021 04:00,0.2,13.2,92,22
02/11/2021 05:00,0.1,12.4,93,20
02/11/2021 06:00,0,12.5,91,19
02/11/2021 07:00,0,12.4,,21
02/11/2021 08:00,0,12.8,,18
02/11/2021 09:00,0,13,,13
02/11/2021 10:00,0,14,76,14
02/11/2021 11:00,0.2,13.5,71,21
02/11/2021 12:00,0,14.2,68,13
02/11/2021 13:00,0,14.9,,15
02/11/2021 14:00,0,16.1,63,15
02/11/2021 15:00,0,16.7,63,8
02/11/2021 16:00,0,16.3,69,9
02/11/2021 17:00,0,15.5,78,14
02/11/2021 18:00,0,14.8,79,6
02/11/2021 19:00,0,14.1,84,6
02/11/2021 20:00,0.3,13.9,81,7
02/11/2021 21:00,0,14,78,8
02/11/2021 22:00,0.1,14.2,79,7
02/11/2021 23:00,0,14.6,80,11
03/11/2021 00:00,0,14.8,77,13
03/11/2021 01:00,0,15,73,14
03/11/2021 02:00,0,15,72,14
03/11/2021 03:00,0,14.6,71,13
03/11/2021 04:00,0,14.5,73,15
03/11/2021 05:00,0,14.3,75,14
03/11/2021 06:00,0,14.9,74,13
03/11/2021 07:00,0,15,75,11
03/11/2021 08:00,0,15.4,75,11
03/11/2021 09:00,0,15.9,73,10
03/11/2021 10:00,0,16.6,70,12
03/11/2021 11:00,0,17.5,67,9
03/11/2021 12:00,0,17.3,69,12
03/11/2021 13:00,0.1,17.5,70,9
03/11/2021 14:00,0,17.6,72,12
03/11/2021 15:00,0.2,16.7,78,14
03/11/2021 16:00,2.3,15.6,88,14
03/11/2021 17:00,0,16.3,83,13
03/11/2021 18:00,0,16.6,82,14
03/11/2021 19:00,0,16.6,83,11
03/11/2021 20:00,0,16.7,83,8
03/11/2021 21:00,0,16.7,84,7
03/11/2021 22:00,0,17.3,81,11
03/11/2021 23:00,0.1,17.9,79,23
04/11/2021 00:00,0,18.2,78,24
04/11/2021 01:00,0.4,17.9,82,21
04/11/2021 02:00,0.2,18.3,81,19
04/11/2021 03:00,0.2,18.2,76,22
04/11/2021 04:00,0,18,71,24
04/11/2021 05:00,1,17,78,28
04/11/2021 06:00,0,16.6,74,30
04/11/2021 07:00,0,16.2,68,29
04/11/2021 08:00,0,16.1,66,28
04/11/2021 09:00,0,16.4,62,18
04/11/2021 10:00,0,16.9,58,26
04/11/2021 11:00,0,16.9,58,32
04/11/2021 12:00,0,16.7,59,36
04/11/2021 13:00,0,16.3,67,33
04/11/2021 14:00,0,16.2,58,23
04/11/2021 15:00,0,16.4,57,16
04/11/2021 16:00,0,16.2,57,10
04/11/2021 17:00,0,16.1,61,9
04/11/2021 18:00,0,15.3,63,5
04/11/2021 19:00,0,14.3,67,7
04/11/2021 20:00,0,13.7,68,8
04/11/2021 21:00,0,13.4,70,4
04/11/2021 22:00,0,13.1,70,5
04/11/2021 23:00,0,12.7,72,4
05/11/2021 00:00,0,12.3,74,5
05/11/2021 01:00,0,12.2,74,4
05/11/2021 02:00,0,12.3,74,4
05/11/2021 03:00,0,12.2,77,3
05/11/2021 04:00,0,12.4,75,4
05/11/2021 05:00,0,11.9,75,6
05/11/2021 06:00,0,12.9,67,8
05/11/2021 07:00,0,13.1,66,7
05/11/2021 08:00,0,13.4,61,14
05/11/2021 09:00,0,14.2,61,20
05/11/2021 10:00,0,14.7,60,29
05/11/2021 11:00,0,14.5,61,33
05/11/2021 12:00,0,14.7,60,35
05/11/2021 13:00,0,14.3,61,39
05/11/2021 14:00,0,14.4,59,36
05/11/2021 15:00,0,14,60,39
05/11/2021 16:00,0,13.3,60,39
05/11/2021 17:00,0,12.8,61,43
05/11/2021 18:00,0,12.7,62,44
05/11/2021 19:00,0,12.6,61,42
05/11/2021 20:00,0,12.6,59,43
05/11/2021 21:00,0,12.8,60,50
05/11/2021 22:00,0,13,59,55
05/11/2021 23:00,0,13,59,60
06/11/2021 00:00,0,13.2,56,58
06/11/2021 01:00,0,12.9,59,54
06/11/2021 02:00,0,12.7,59,57
06/11/2021 03:00,0,12.7,58,57
06/11/2021 04:00,0,12.8,56,60
06/11/2021 05:00,0,12.8,53,56
06/11/2021 06:00,0,12.7,56,55
06/11/2021 07:00,0,12.6,55,60
06/11/2021 08:00,0,12.7,54,60
06/11/2021 09:00,0,12.8,54,59
06/11/2021 10:00,0,13.1,53,57
06/11/2021 11:00,0,13.5,52,54
06/11/2021 12:00,0,13.8,51,52
06/11/2021 13:00,0,14.1,48,49
06/11/2021 14:00,0,14.2,51,44
06/11/2021 15:00,0,14.1,51,39
06/11/2021 16:00,0,13.7,52,44
06/11/2021 17:00,0,13,55,41
06/11/2021 18:00,0,12.7,57,42
06/11/2021 19:00,0,12.7,58,43
06/11/2021 20:00,0,12.6,60,41
06/11/2021 21:00,0,12.5,60,40
06/11/2021 22:00,0,12.3,58,40
06/11/2021 23:00,0,12.4,61,39
07/11/2021 00:00,0,12.4,60,35
07/11/2021 01:00,0,12.6,60,31
07/11/2021 02:00,0,12.5,61,20
07/11/2021 03:00,0,11.7,69,25
07/11/2021 04:00,0,11.6,63,28
07/11/2021 05:00,0,12.1,63,12
07/11/2021 06:00,0,11.9,64,14
07/11/2021 07:00,0,12,70,12
07/11/2021 08:00,0,12.2,66,17
07/11/2021 09:00,0,13.1,67,7
07/11/2021 10:00,0,14.4,63,5
07/11/2021 11:00,0,14.1,66,10
07/11/2021 12:00,0,13.9,69,11
07/11/2021 13:00,0,13.4,71,13
07/11/2021 14:00,0,13.4,68,5
07/11/2021 15:00,0,13.9,67,3
07/11/2021 16:00,0,13.9,68,6
07/11/2021 17:00,0,13.9,71,5
07/11/2021 18:00,0,13.6,77,9
07/11/2021 19:00,0,13.5,77,5
07/11/2021 20:00,0,13.4,77,4
07/11/2021 21:00,0,13.6,77,4
07/11/2021 22:00,0,13.6,75,7
07/11/2021 23:00,0,13.3,78,4
08/11/2021 00:00,0,13,77,5
08/11/2021 01:00,0,12.9,79,5
08/11/2021 02:00,0,13.2,81,3
08/11/2021 03:00,0,12.8,84,8
08/11/2021 04:00,0,12.9,82,4
08/11/2021 05:00,0.7,12.6,85,5
08/11/2021 06:00,0.1,13.1,75,12
08/11/2021 07:00,0.1,13.1,66,41
08/11/2021 08:00,0,12.7,65,50
08/11/2021 09:00,0,12.3,66,53
08/11/2021 10:00,0,12.6,64,56
08/11/2021 11:00,0,12.6,64,54
08/11/2021 12:00,0,13.3,60,54
08/11/2021 13:00,0,12.9,62,59
